id товара,наименование,ссылка на товар,регулярная цена,промо цена,бренд
1051403,https://4lapy.ru//catalog/koshki/korm-koshki/premium-cat-duck-chicken-suhoy-korm-dlya-sterilizovannyh-koshek-s-utkoyi-kuricey-400g.html?offer=139539,"Premium Cat Duck&Chicken сухой корм для стерилизованных кошек с уткой и курицей, 2кг",1259,not_pomo_price,Brit
1000881,https://4lapy.ru//catalog/koshki/korm-koshki/Eukanuba_Kitten_Complete_suhoy_korm_dlya_kotyat_kuritsapechen.html?offer=45660,"Kitten Healthy Start корм для котят от 1 до 12 месяцев, с курицей, 400 г",395,not_pomo_price,Eukanuba
1044749,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-koshek-appetayt-kontrol-kea.html?offer=124450,"Appetite Control Care корм сухой для кошек для контроля аппетита, 2 кг",3115,not_pomo_price,Royal Canin
1052548,https://4lapy.ru//catalog/koshki/korm-koshki/pd-k-d-es-korm-d-kosh-d-pochek-rs-4h3kg.html?offer=143081,"Prescription Diet k-d Early Stage Сухой диетический корм для кошек при заболеваниях почек, 3 кг",5679,5111.1,Hill's
1058016,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-vzroslyh-koshek-s-kuricey-i-celnymi-zlakami-mesh-9-75kg.html?offer=157361,"Корм сухой для взрослых кошек, с курицей и цельными злаками, 9,75 кг",5259,4733.1,Purina One
1002599,https://4lapy.ru//catalog/koshki/korm-koshki/Eukanuba_Adultight_suhoy_korm_dlya_vzroslyh_sterilizovannyh_koshek_i_koshek_s_izbytochnym_vesom.html?offer=45658,"Adult Sterilized/Weight Control корм для стерилизованных кошек и кошек с избыточным весом старше 1 года, с курицей, 400 г",395,not_pomo_price,Eukanuba
1002330,https://4lapy.ru//catalog/koshki/korm-koshki/Schesir_konservirovannyy_korm_dlya_koshek_tunetskrabovye_palochki_85_g_1002330.html?offer=41724,"Консервы для кошек, с тунцом и крабовыми палочками, 85 г",295,not_pomo_price,Schesir
1051426,https://4lapy.ru//catalog/koshki/korm-koshki/premium-pauch-dlya-kotyat-belaya-ryba-v-souse.html?offer=139578,"Premium пауч для котят белая рыба в соусе, 85 гр",69,not_pomo_price,Brit
1052567,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-sterilizovannyh-koshek-s-indeykoy1.html?offer=143401,"LiveClear Sterilised сухой корм для взрослых кошек для снижения количество аллергенов в шерсти с индейкой, 400 г",685,548,Pro Plan ®
1058018,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-vzroslyh-koshek-s-lososem-i-celnymi-zlakami-mesh-9-75kg.html?offer=157365,"Корм сухой для взрослых кошек, с лососем и цельными злаками, 9,75 кг",5259,4733.1,Purina One
1051415,https://4lapy.ru//catalog/koshki/korm-koshki/premium-pauch-dlya-kotyat-krolik-v-zhele.html?offer=139556,"Premium пауч для котят кролик в желе, 85 гр",69,not_pomo_price,Brit
1058021,https://4lapy.ru//catalog/koshki/korm-koshki/multipak-korm-vlazhnyy-dlya-koshek-s-indeykoy-v-souse-40kh85g.html?offer=157353,"Корм влажный (мультипак) для кошек в соусе: индейка, ягненок, океаническая рыба, 40х85 гр.",3139,not_pomo_price,Pro Plan ®
1054290,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-v-sobstvennom-soku-immunitet-urinari-160g.html?offer=147574,Консервы для кошек Тунец в собственном соку Иммунитет&Уринари 160г,265,not_pomo_price,Nutri Plan
1007106,https://4lapy.ru//catalog/koshki/korm-koshki/Hills_pauch_dlya_koshek_okeanicheskaya_ryba_85_g_1007106.html?offer=41698,"Science Plan Optimal Care влажный корм для кошек, с океанической рыбой, 85г",105,not_pomo_price,Hill's
1048571,https://4lapy.ru//catalog/koshki/korm-koshki/pro-plan-natel-kosh-kozhisherst-los-10x200g.html?offer=131683,"Nature Elements сухой корм для взрослых кошек с лососем, 1,4 кг",1935,1548,Pro Plan ®
1058024,https://4lapy.ru//catalog/koshki/korm-koshki/multipak-korm-vlazhnyy-dlya-sterilizovannykh-koshek-s-indeykoy-i-ryboy-vzhele-40kh85g.html?offer=157359,"Корм влажный (мультипак) для стерилизованных кошек в желе: индейка и океаническая рыба, 40х85 гр.",3139,not_pomo_price,Pro Plan ®
1058019,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-koshek-en-dlya-pishchevareniya-mesh-5kg.html?offer=157379,"EN Gastrointestinal Корм сухой для пищеварения кошек, 5 кг",8869,not_pomo_price,Purina
1051414,https://4lapy.ru//catalog/koshki/korm-koshki/premium-pauch-dlya-kotyat-telyatina-s-morkovyu-v-zhele.html?offer=139554,"Premium пауч для котят телятина с морковью в желе, 85 гр",69,not_pomo_price,Brit
1053474,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-sterilizovannyh-koshek-s-krolikom1.html?offer=145545,"Корм сухой для стерилизованных кошек с кроликом 1,5 кг",989,not_pomo_price,Grand Prix
1053476,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-koshek-s-chuvstvitelnym-pishchevareniem-s-indeykoy.html?offer=145549,"Корм сухой для кошек с чувствительным пищеварением с индейкой, 1,5 кг",999,not_pomo_price,Grand Prix
1054289,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-v-sobstvennom-soku-dieta-custavy-160g.html?offer=147572,Консервы для кошек Тунец в собственном соку Диета&Cуставы 160г,265,not_pomo_price,Nutri Plan
1054285,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-s-krabom-v-sobstvennom-soku-160g.html?offer=147564,Консервы для кошек Тунец с крабом в собственном соку 160г,245,not_pomo_price,Nutri Plan
1037131,https://4lapy.ru//catalog/koshki/korm-koshki/suhoy-korm-hills-science-plan-urinary-health-dlya-vzroslyh-koshek-sklonnyh-k-mochekamennoy-bolezni-s-kuricey-7-kg.html?offer=104585,"Сухой корм Hills Science Plan Urinary Health для взрослых кошек, склонных к мочекаменной болезни, с курицей, 7 кг",8995,not_pomo_price,Hill's
1027323,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-koshek-royal-kanin-layt-veyt-kea-dlya-profilaktiki-izbytochno.html?offer=79966,"Light Weight Care корм для взрослых кошек в целях профилактики избыточного веса, 3,5 кг",685,not_pomo_price,Royal Canin
1052554,https://4lapy.ru//catalog/koshki/korm-koshki/sp-korm-d-kotyat-b-z-kur-kart-6-1-5kg.html?offer=143093,"Science Plan беззерновой cухой корм для котят с курицей и картошкой, 1,5 кг",2357,1767.75,Hill's
1002329,https://4lapy.ru//catalog/koshki/korm-koshki/Schesir_konservirovannyy_korm_dlya_koshek_tunetsaloe_85_g_1002329.html?offer=41722,"Консервы для кошек, с тунцом и алоэ, 85 г",295,not_pomo_price,Schesir
1000130,https://4lapy.ru//catalog/koshki/korm-koshki/Korm_dlya_koshek_Hills_Heyrbal_Kontrol_dlya_vyvoda_shersti_kuritsa.html?offer=50354,"Science Plan Hairball Control сухой корм для кошек для выведения шерсти, с курицей, 300г",625,not_pomo_price,Hill's
1002323,https://4lapy.ru//catalog/koshki/korm-koshki/Schesir_konservirovannyy_korm_dlya_kotyat_tunetsaloe_85_g_1002323.html?offer=41712,"Консервы для котят, с тунцом и алоэ, 85 г",295,not_pomo_price,Schesir
1054287,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-v-sobstvennom-soku-intestinal-urinari-160g.html?offer=147568,Консервы для кошек Тунец в собственном соку Интестинал&Уринари 160г,265,not_pomo_price,Nutri Plan
1054284,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-s-lososem-v-sobstvennom-soku-160g.html?offer=147562,Консервы для кошек Тунец с лососем в собственном соку 160г,245,not_pomo_price,Nutri Plan
1054791,https://4lapy.ru//catalog/koshki/korm-koshki/premium-pauchi-5-1-promo-nabor-dlya-sterilizovannykh-koshek-tsyplenok-v-souse-85g.html?offer=148930,Премиум Паучи 5+1 Промо-Набор для стерилизованных кошек цыпленок в соусе 85г,365,not_pomo_price,Brit
1009225,https://4lapy.ru//catalog/koshki/korm-koshki/Wellkiss_pauch_dlya_vzroslyh_koshek_negnye_kusochki_kuritsa_v_gele_100_g_1009225.html?offer=45618,"Adult Влажный корм (пауч) для взрослых кошек, с курицей в желе, 100 гр.",68,not_pomo_price,Wellkiss
1054243,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-s-govyadinoy-v-zhele-80-g.html?offer=147288,Консервы для кошек Тунец с говядиной в желе 80 г,237,201.45,Prime Ever
1054288,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-v-sobstvennom-soku-zdorovaya-kozha-160g.html?offer=147570,Консервы для кошек Тунец в собственном соку Здоровая кожа 160г,265,not_pomo_price,Nutri Plan
1051421,https://4lapy.ru//catalog/koshki/korm-koshki/premium-pauch-dlya-vzroslykh-koshek-forel-v-zhele.html?offer=139568,"Premium пауч для взрослых кошек форель в желе, 85 гр",69,not_pomo_price,Brit
1051425,https://4lapy.ru//catalog/koshki/korm-koshki/premium-pauch-dlya-vzroslykh-sterilizovannykh-koshek-myasnoe-assorti-s-potroshkami-85g.html?offer=139576,"Premium пауч для взрослых стерилизованных кошек мясное ассорти с потрошками, 85 гр",69,not_pomo_price,Brit
1054281,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-s-anchousami-v-sobstvennom-soku-160g.html?offer=147556,Консервы для кошек Тунец с анчоусами в собственном соку 160г,245,not_pomo_price,Nutri Plan
1053472,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-kotyat-s-lososem.html?offer=145541,"Корм сухой для котят с лососем 1,5 кг",889,not_pomo_price,Grand Prix
1001358,https://4lapy.ru//catalog/koshki/korm-koshki/Leonardo_Kitten_suhoy_korm_dlya_kotyat_kuritsey.html?offer=41852,"Kitten корм для котят в возрасте до 1 года, а также для беременных и кормящих кошек, с птицей, 2 кг",2335,not_pomo_price,Leonardo
1021712,https://4lapy.ru//catalog/koshki/korm-koshki/Mealfeel_suhoy_korm_dlya_kotyat_kuritsey_i_indeykoy.html?offer=49410,"Functional Nutrition Kitten Корм для котят до 12 месяцев, с курицей и индейкой, 1,5 кг",1649,not_pomo_price,Mealfeel
1054245,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-s-lososem-v-zhele-80-g.html?offer=147292,Консервы для кошек Тунец с лососем в желе 80 г,237,201.45,Prime Ever
1020094,https://4lapy.ru//catalog/koshki/korm-koshki/Korm_dlya_koshek_Hills_lechenie_zabolevaniya_pochek_i_sustavov_KDMobilitypak_2_kg_1020094.html?offer=47827,"Prescription Diet k/d + Mobility Kidney + Joint Care сухой корм для кошек, с курицей, 2кг",3979,not_pomo_price,Hill's
1051422,https://4lapy.ru//catalog/koshki/korm-koshki/premium-pauch-dlya-vzroslykh-sterilizovannykh-koshek-indeyka-s-syrom-v-zhele.html?offer=139570,"Premium пауч для взрослых стерилизованных кошек индейка с сыром в желе, 85 гр",69,not_pomo_price,Brit
1053473,https://4lapy.ru//catalog/koshki/korm-koshki/korm-suhoy-dlya-koshek-s-lososem.html?offer=145543,"Корм сухой для кошек с лососем 1,5 кг",865,not_pomo_price,Grand Prix
1054294,https://4lapy.ru//catalog/koshki/korm-koshki/pauch-dlya-koshek-tunets-s-ikroy-i-lososem-v-zhele-80g.html?offer=147582,Пауч для кошек Тунец с икрой и лососем в желе 80г,185,not_pomo_price,Nutri Plan
1052566,https://4lapy.ru//catalog/koshki/korm-koshki/korm-sukhoy-dlya-kotyat-s-indeykoy.html?offer=143399,"LiveClear Kitten сухой корм для котят для снижения количество аллергенов в шерсти с индейкой, 400 г",685,not_pomo_price,Pro Plan ®
1058746,https://4lapy.ru//catalog/koshki/korm-koshki/pauch-bezzernovoy-dlya-vzroslyh-koshek-kurica-losos-i-ovoshchi-85g.html?offer=159386,"Natural Cat Влажный корм беззерновой для взрослых кошек с курицей, лососем и овощами, 85 г (пауч)",105,not_pomo_price,Guabi Natural
1054291,https://4lapy.ru//catalog/koshki/korm-koshki/pauch-dlya-koshek-tunets-s-ikroy-v-zhele-80g.html?offer=147576,Пауч для кошек Тунец с икрой в желе 80г,185,not_pomo_price,Nutri Plan
1054292,https://4lapy.ru//catalog/koshki/korm-koshki/pauch-dlya-koshek-tunets-s-ikroy-i-anchousami-v-zhele-80g.html?offer=147578,Пауч для кошек Тунец с икрой и анчоусами в желе 80г,185,not_pomo_price,Nutri Plan
1058745,https://4lapy.ru//catalog/koshki/korm-koshki/pauch-dlya-vzroslyh-koshek-kurica-losos-celnozernovye-zlaki-i-ovoshchi-85g.html?offer=159384,"Natural Cat Влажный корм для взрослых кошек с курицей, лососем, цельнозерновыми злаками и овощами, 85 г (пауч)",105,not_pomo_price,Guabi Natural
1054283,https://4lapy.ru//catalog/koshki/korm-koshki/konservy-dlya-koshek-tunets-s-syrom-v-sobstvennom-soku-160g.html?offer=147560,Консервы для кошек Тунец с сыром в собственном соку 160г,245,not_pomo_price,Nutri Plan
1051428,https://4lapy.ru//catalog/koshki/korm-koshki/premium-pauch-dlya-vzroslykh-koshek-utka-v-souse.html?offer=139582,"Premium пауч для взрослых кошек утка в соусе, 85 гр",69,not_pomo_price,Brit
